"","iso2c","country","internet_users","year","iso3c","region","capital","longitude","latitude","income","lending"
"14791","XJ","Latin America & Caribbean (excluding high income)",0.00235566129832457,1991,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14792","XJ","Latin America & Caribbean (excluding high income)",NA,1978,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14793","XJ","Latin America & Caribbean (excluding high income)",NA,1977,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14794","XJ","Latin America & Caribbean (excluding high income)",NA,1976,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14795","XJ","Latin America & Caribbean (excluding high income)",48.0944207075344,2014,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14796","XJ","Latin America & Caribbean (excluding high income)",45.6077222196902,2013,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14797","XJ","Latin America & Caribbean (excluding high income)",42.5123440350122,2012,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14798","XJ","Latin America & Caribbean (excluding high income)",38.7184241703132,2011,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14799","XJ","Latin America & Caribbean (excluding high income)",34.1500352706399,2010,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14800","XJ","Latin America & Caribbean (excluding high income)",NA,1983,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14801","XJ","Latin America & Caribbean (excluding high income)",NA,1982,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14802","XJ","Latin America & Caribbean (excluding high income)",NA,1981,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14803","XJ","Latin America & Caribbean (excluding high income)",NA,1980,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14804","XJ","Latin America & Caribbean (excluding high income)",NA,1979,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14805","XJ","Latin America & Caribbean (excluding high income)",NA,1965,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14806","XJ","Latin America & Caribbean (excluding high income)",NA,1964,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14807","XJ","Latin America & Caribbean (excluding high income)",NA,1963,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14808","XJ","Latin America & Caribbean (excluding high income)",NA,1962,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14809","XJ","Latin America & Caribbean (excluding high income)",NA,1961,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14810","XJ","Latin America & Caribbean (excluding high income)",NA,1960,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14811","XJ","Latin America & Caribbean (excluding high income)",NA,1973,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14812","XJ","Latin America & Caribbean (excluding high income)",NA,1972,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14813","XJ","Latin America & Caribbean (excluding high income)",30.4710562562741,2009,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14814","XJ","Latin America & Caribbean (excluding high income)",25.9309086674706,2008,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14815","XJ","Latin America & Caribbean (excluding high income)",23.2083512265624,2007,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14816","XJ","Latin America & Caribbean (excluding high income)",NA,1967,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14817","XJ","Latin America & Caribbean (excluding high income)",NA,1966,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14818","XJ","Latin America & Caribbean (excluding high income)",NA,1975,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14819","XJ","Latin America & Caribbean (excluding high income)",NA,1974,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14820","XJ","Latin America & Caribbean (excluding high income)",NA,1969,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14821","XJ","Latin America & Caribbean (excluding high income)",NA,1968,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14822","XJ","Latin America & Caribbean (excluding high income)",NA,1971,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14823","XJ","Latin America & Caribbean (excluding high income)",NA,1970,"LAC","Aggregates","","","","Aggregates","Aggregates"
"14824","XK","Kosovo",NA,2020,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14825","XK","Kosovo",NA,2019,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14826","XK","Kosovo",89.44303197,2018,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14827","XK","Kosovo",83.89359681,2017,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14828","XK","Kosovo",NA,2016,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14829","XK","Kosovo",NA,2015,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14830","XK","Kosovo",NA,2014,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14831","XK","Kosovo",NA,2013,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14832","XK","Kosovo",NA,2012,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14833","XK","Kosovo",NA,2011,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14834","XK","Kosovo",NA,2010,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14835","XK","Kosovo",NA,2009,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14836","XK","Kosovo",NA,2008,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14837","XK","Kosovo",NA,2007,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14838","XK","Kosovo",NA,2006,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14839","XK","Kosovo",NA,2005,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14840","XK","Kosovo",NA,2004,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14841","XK","Kosovo",NA,2003,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14842","XK","Kosovo",NA,2002,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14843","XK","Kosovo",NA,2001,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14844","XK","Kosovo",NA,2000,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14845","XK","Kosovo",NA,1999,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14846","XK","Kosovo",NA,1998,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14847","XK","Kosovo",NA,1997,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14848","XK","Kosovo",NA,1996,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14849","XK","Kosovo",NA,1995,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14850","XK","Kosovo",NA,1994,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14851","XK","Kosovo",NA,1993,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14852","XK","Kosovo",NA,1992,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14853","XK","Kosovo",NA,1991,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14854","XK","Kosovo",NA,1990,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14855","XK","Kosovo",NA,1989,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14856","XK","Kosovo",NA,1988,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14857","XK","Kosovo",NA,1987,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14858","XK","Kosovo",NA,1986,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14859","XK","Kosovo",NA,1985,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14860","XK","Kosovo",NA,1984,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14861","XK","Kosovo",NA,1983,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14862","XK","Kosovo",NA,1982,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14863","XK","Kosovo",NA,1981,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14864","XK","Kosovo",NA,1980,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14865","XK","Kosovo",NA,1979,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14866","XK","Kosovo",NA,1978,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14867","XK","Kosovo",NA,1977,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14868","XK","Kosovo",NA,1976,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14869","XK","Kosovo",NA,1975,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14870","XK","Kosovo",NA,1974,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14871","XK","Kosovo",NA,1973,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14872","XK","Kosovo",NA,1972,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14873","XK","Kosovo",NA,1971,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14874","XK","Kosovo",NA,1970,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14875","XK","Kosovo",NA,1969,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14876","XK","Kosovo",NA,1968,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14877","XK","Kosovo",NA,1967,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14878","XK","Kosovo",NA,1966,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14879","XK","Kosovo",NA,1965,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14880","XK","Kosovo",NA,1964,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14881","XK","Kosovo",NA,1963,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14882","XK","Kosovo",NA,1962,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14883","XK","Kosovo",NA,1961,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14884","XK","Kosovo",NA,1960,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"14885","XL","Least developed countries: UN classification",NA,2019,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14886","XL","Least developed countries: UN classification",0,1993,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14887","XL","Least developed countries: UN classification",0,1992,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14888","XL","Least developed countries: UN classification",0,1991,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14889","XL","Least developed countries: UN classification",NA,2018,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14890","XL","Least developed countries: UN classification",17.4571653859943,2017,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14891","XL","Least developed countries: UN classification",15.2483494422386,2016,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14892","XL","Least developed countries: UN classification",NA,1987,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14893","XL","Least developed countries: UN classification",0,1990,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14894","XL","Least developed countries: UN classification",NA,1989,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14895","XL","Least developed countries: UN classification",NA,1988,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14896","XL","Least developed countries: UN classification",NA,2020,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14897","XL","Least developed countries: UN classification",2.68628150049411,2009,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14898","XL","Least developed countries: UN classification",2.10956445292439,2008,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14899","XL","Least developed countries: UN classification",1.92396086898448,2007,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14900","XL","Least developed countries: UN classification",1.11849520456798,2006,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14901","XL","Least developed countries: UN classification",0.788316919831144,2005,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14902","XL","Least developed countries: UN classification",0.556114407137898,2004,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14903","XL","Least developed countries: UN classification",0.356150294976174,2003,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14904","XL","Least developed countries: UN classification",0.236758181931423,2002,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14905","XL","Least developed countries: UN classification",0.14483387685298,2001,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14906","XL","Least developed countries: UN classification",0.0996904057287206,2000,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14907","XL","Least developed countries: UN classification",0.0577223271869809,1999,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14908","XL","Least developed countries: UN classification",0.021244432063003,1998,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14909","XL","Least developed countries: UN classification",0.00857671979327967,1997,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14910","XL","Least developed countries: UN classification",NA,1996,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14911","XL","Least developed countries: UN classification",0.000344383658504064,1995,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14912","XL","Least developed countries: UN classification",0.000108189482794959,1994,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14913","XL","Least developed countries: UN classification",NA,1983,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14914","XL","Least developed countries: UN classification",NA,1982,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14915","XL","Least developed countries: UN classification",NA,1981,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14916","XL","Least developed countries: UN classification",NA,1980,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14917","XL","Least developed countries: UN classification",NA,1979,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14918","XL","Least developed countries: UN classification",13.7001616652401,2015,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14919","XL","Least developed countries: UN classification",10.712001956305,2014,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14920","XL","Least developed countries: UN classification",7.48580306522207,2013,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14921","XL","Least developed countries: UN classification",6.01321918446634,2012,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14922","XL","Least developed countries: UN classification",4.74853036757212,2011,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14923","XL","Least developed countries: UN classification",NA,1986,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14924","XL","Least developed countries: UN classification",NA,1985,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14925","XL","Least developed countries: UN classification",NA,1984,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14926","XL","Least developed countries: UN classification",NA,1970,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14927","XL","Least developed countries: UN classification",NA,1969,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14928","XL","Least developed countries: UN classification",NA,1968,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14929","XL","Least developed countries: UN classification",NA,1967,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14930","XL","Least developed countries: UN classification",NA,1966,"LDC","Aggregates","","","","Aggregates","Aggregates"
"14931","XL","Least developed countries: UN classification",NA,1965,"LDC","Aggregates","","","","Aggregates","Aggregates"
