"","iso2c","country","year","birth","inf_mortality","life_exp","iso3c","region","capital","longitude","latitude","income","lending"
"5149","UZ","Uzbekistan",2010,22,29.2,69.672,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5150","UZ","Uzbekistan",2011,21.2,27.2,69.91,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5151","UZ","Uzbekistan",1998,23.4,55.1,66.782,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5152","UZ","Uzbekistan",1999,22.4,53.6,66.959,"UZB","Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"5153","V1","Pre-demographic dividend",1998,43.8487133213914,98.1983121702599,50.1547640940038,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5154","V1","Pre-demographic dividend",2005,42.4047612075438,78.8474008571056,53.2699023724626,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5155","V1","Pre-demographic dividend",2006,42.1059019932372,76.2660486816713,53.9274408114921,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5156","V1","Pre-demographic dividend",2007,41.7759788400379,73.7958588171054,54.6005686431857,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5157","V1","Pre-demographic dividend",2008,41.4142924581502,71.4842344964419,55.275984272444,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5158","V1","Pre-demographic dividend",2009,41.0203758395936,69.4035626348172,55.9431876880214,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5159","V1","Pre-demographic dividend",2010,40.5918992904824,67.5182305673206,56.5934562124247,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5160","V1","Pre-demographic dividend",2011,40.1270391148411,65.6784274992455,57.2241555049088,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5161","V1","Pre-demographic dividend",1999,43.694140986918,95.7851406254616,50.3755994480148,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5162","V1","Pre-demographic dividend",2000,43.5250229496967,93.1523614093074,50.6737758062021,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5163","V1","Pre-demographic dividend",2001,43.3392910841493,90.3130624204203,51.0589412110614,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5164","V1","Pre-demographic dividend",2002,43.1370914057073,87.3998061181883,51.5235069591107,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5165","V1","Pre-demographic dividend",2003,42.9164034059037,84.4949629573215,52.0550750449543,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5166","V1","Pre-demographic dividend",2004,42.6738368874583,81.6231011113725,52.6414835964612,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5167","V1","Pre-demographic dividend",2018,36.5449441020756,55.375413477453,60.8209562953764,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5168","V1","Pre-demographic dividend",2019,36.0935387018299,54.0119011528437,61.1759780269715,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5169","V1","Pre-demographic dividend",2020,NA,NA,NA,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5170","V1","Pre-demographic dividend",2015,38.0482101986685,59.6118631819592,59.5119589254375,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5171","V1","Pre-demographic dividend",2012,39.6311020094084,63.9688642967719,57.8355553453182,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5172","V1","Pre-demographic dividend",2013,39.112304056863,62.4211389311995,58.4260174117443,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5173","V1","Pre-demographic dividend",2014,38.5806443061916,60.9901106891103,58.987778967973,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5174","V1","Pre-demographic dividend",2016,37.5267774424973,58.2329207207535,59.9919371242937,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5175","V1","Pre-demographic dividend",2017,37.0237660664548,56.8087330266198,60.427466911492,"PRE","Aggregates","","","","Aggregates","Aggregates"
"5176","V2","Early-demographic dividend",1998,27.5908848347236,61.8197714148524,63.7261205645733,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5177","V2","Early-demographic dividend",2001,26.2860549961037,55.6438113110226,64.7338660197813,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5178","V2","Early-demographic dividend",2002,25.9005256065496,53.6711840760652,65.0651667364733,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5179","V2","Early-demographic dividend",1999,27.135187840361,59.7516513751952,64.0687917901252,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5180","V2","Early-demographic dividend",2000,26.7018990442502,57.6913092700422,64.4030773097173,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5181","V2","Early-demographic dividend",2009,23.2482696355715,41.0606556287901,67.6616898345217,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5182","V2","Early-demographic dividend",2010,22.8441995770319,39.4527107387296,68.0560210429246,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5183","V2","Early-demographic dividend",2011,22.4508026822589,37.7522431986278,68.4389077750395,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5184","V2","Early-demographic dividend",2012,22.078507193637,36.2355731770463,68.8032149394771,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5185","V2","Early-demographic dividend",2013,21.7391486760001,34.7762364392738,69.1451766845393,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5186","V2","Early-demographic dividend",2014,21.4133170035082,33.463048860639,69.4609289532689,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5187","V2","Early-demographic dividend",2015,21.0969526083649,32.1437859851972,69.7485061455321,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5188","V2","Early-demographic dividend",2003,25.5087683564442,51.749656080087,65.4022588628295,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5189","V2","Early-demographic dividend",2004,25.1422214133122,49.9697958676381,65.7482173493188,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5190","V2","Early-demographic dividend",2005,24.7616757193515,48.0736324332735,66.1062089022226,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5191","V2","Early-demographic dividend",2006,24.389947307796,46.3551815947049,66.4803445546596,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5192","V2","Early-demographic dividend",2007,24.0223537934368,44.5877732390563,66.866647098882,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5193","V2","Early-demographic dividend",2008,23.6431805009351,42.8678939332814,67.2624995938223,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5194","V2","Early-demographic dividend",2017,20.4834222967691,29.8104214199203,70.2541850032878,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5195","V2","Early-demographic dividend",2018,20.2039569549692,28.663154645858,70.4831643702326,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5196","V2","Early-demographic dividend",2019,19.9239507690504,27.6653649698972,70.7012013808933,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5197","V2","Early-demographic dividend",2016,20.7858855743606,30.9678553003324,70.0112147340829,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5198","V2","Early-demographic dividend",2020,NA,NA,NA,"EAR","Aggregates","","","","Aggregates","Aggregates"
"5199","V3","Late-demographic dividend",1999,15.2193731064584,29.3358594080844,70.6198027296744,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5200","V3","Late-demographic dividend",2000,14.8299211692795,27.7076998337971,70.9034772999656,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5201","V3","Late-demographic dividend",2001,14.3172080446882,26.0355914311528,71.2118507295972,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5202","V3","Late-demographic dividend",2003,13.6049518220173,22.6054584505664,71.7917415844807,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5203","V3","Late-demographic dividend",2004,13.4783405100348,21.087991546139,72.1189042701739,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5204","V3","Late-demographic dividend",2005,13.4659138718717,19.5286929773805,72.4018722324465,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5205","V3","Late-demographic dividend",2002,13.9234011706283,24.2740781718368,71.4996824140051,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5206","V3","Late-demographic dividend",1998,16.0173674342544,30.8463584143619,70.392138560852,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5207","V3","Late-demographic dividend",2010,13.1945798691457,14.0879118316248,73.9834129921024,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5208","V3","Late-demographic dividend",2011,13.172242025925,13.2713973786715,74.3173261285802,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5209","V3","Late-demographic dividend",2012,13.2867705096333,12.4658560232921,74.6091849402459,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5210","V3","Late-demographic dividend",2013,13.2161945869819,11.7968122367917,74.9180890257208,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5211","V3","Late-demographic dividend",2014,13.3680293623691,11.0749548126693,75.198082273814,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5212","V3","Late-demographic dividend",2015,13.0367170692828,10.4692961823176,75.4709761050493,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5213","V3","Late-demographic dividend",2016,13.4907693141699,9.98345712856855,75.74643479024,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5214","V3","Late-demographic dividend",2017,13.0521597296329,9.36919886292072,76.0154416855382,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5215","V3","Late-demographic dividend",2018,12.0503707904665,8.87093259408866,76.2247807978868,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5216","V3","Late-demographic dividend",2019,11.6523381147553,8.43084128735008,76.4341234168838,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5217","V3","Late-demographic dividend",2020,NA,NA,NA,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5218","V3","Late-demographic dividend",2007,13.3252203716288,17.0041662444737,73.0817854311362,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5219","V3","Late-demographic dividend",2008,13.3911417165223,15.8889482342867,73.3775634093622,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5220","V3","Late-demographic dividend",2009,13.3576911391256,14.9756134621961,73.7030766353815,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5221","V3","Late-demographic dividend",2006,13.2580129203419,18.2166478382635,72.7564817018661,"LTE","Aggregates","","","","Aggregates","Aggregates"
"5222","V4","Post-demographic dividend",2001,11.3039849406847,5.91052822486235,77.647891308212,"PST","Aggregates","","","","Aggregates","Aggregates"
"5223","V4","Post-demographic dividend",2003,11.2556792663891,5.65088296661797,77.9147267381328,"PST","Aggregates","","","","Aggregates","Aggregates"
"5224","V4","Post-demographic dividend",2004,11.2091838026608,5.50688382483234,78.3404853617913,"PST","Aggregates","","","","Aggregates","Aggregates"
"5225","V4","Post-demographic dividend",2005,11.1395218568014,5.38700266961543,78.433321566262,"PST","Aggregates","","","","Aggregates","Aggregates"
"5226","V4","Post-demographic dividend",2002,11.199609479734,5.76261511582648,77.7872390330526,"PST","Aggregates","","","","Aggregates","Aggregates"
"5227","V4","Post-demographic dividend",2007,11.5081654520969,5.15850956551949,79.0118206509031,"PST","Aggregates","","","","Aggregates","Aggregates"
"5228","V4","Post-demographic dividend",2008,11.5305669479277,5.03981716756654,79.1543506131378,"PST","Aggregates","","","","Aggregates","Aggregates"
"5229","V4","Post-demographic dividend",2009,11.2757613081537,4.9178154627995,79.4773745909984,"PST","Aggregates","","","","Aggregates","Aggregates"
"5230","V4","Post-demographic dividend",2006,11.3804233628709,5.2891977944057,78.7581518437611,"PST","Aggregates","","","","Aggregates","Aggregates"
"5231","V4","Post-demographic dividend",1998,11.6439790921321,6.48646292985466,76.9991764071732,"PST","Aggregates","","","","Aggregates","Aggregates"
"5232","V4","Post-demographic dividend",1999,11.4981785264992,6.25053212825611,77.1164120882034,"PST","Aggregates","","","","Aggregates","Aggregates"
"5233","V4","Post-demographic dividend",2000,11.6066897990017,6.0803573642163,77.3556439342974,"PST","Aggregates","","","","Aggregates","Aggregates"
"5234","V4","Post-demographic dividend",2014,10.6402094882374,4.38884535156016,80.527216770063,"PST","Aggregates","","","","Aggregates","Aggregates"
"5235","V4","Post-demographic dividend",2015,10.5495620208464,4.30479546946743,80.3949932756195,"PST","Aggregates","","","","Aggregates","Aggregates"
"5236","V4","Post-demographic dividend",2016,10.4299566275547,4.27676977011737,80.5492413273199,"PST","Aggregates","","","","Aggregates","Aggregates"
"5237","V4","Post-demographic dividend",2017,10.075841570413,4.20258139299341,80.5968506249765,"PST","Aggregates","","","","Aggregates","Aggregates"
"5238","V4","Post-demographic dividend",2018,9.8325836409803,4.13772864489259,80.6935185490523,"PST","Aggregates","","","","Aggregates","Aggregates"
"5239","V4","Post-demographic dividend",2019,9.5761257274741,4.11308439400026,80.7958315496075,"PST","Aggregates","","","","Aggregates","Aggregates"
"5240","V4","Post-demographic dividend",2020,NA,NA,NA,"PST","Aggregates","","","","Aggregates","Aggregates"
"5241","V4","Post-demographic dividend",2012,10.9148406245018,4.54015992348489,80.0866897518607,"PST","Aggregates","","","","Aggregates","Aggregates"
"5242","V4","Post-demographic dividend",2013,10.6200705355629,4.47390705049707,80.2680142510718,"PST","Aggregates","","","","Aggregates","Aggregates"
"5243","V4","Post-demographic dividend",2010,11.1464919871494,4.76482675493496,79.6860875073356,"PST","Aggregates","","","","Aggregates","Aggregates"
"5244","V4","Post-demographic dividend",2011,10.9609427674536,4.64856883581332,79.9528823830525,"PST","Aggregates","","","","Aggregates","Aggregates"
"5245","VC","St. Vincent and the Grenadines",1998,21.103,19.1,70.738,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5246","VC","St. Vincent and the Grenadines",1999,20.525,19.2,70.762,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5247","VC","St. Vincent and the Grenadines",2006,17.547,18.8,71.449,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5248","VC","St. Vincent and the Grenadines",2007,17.245,18.7,71.554,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5249","VC","St. Vincent and the Grenadines",2008,16.929,18.4,71.643,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5250","VC","St. Vincent and the Grenadines",2009,16.597,18.1,71.716,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5251","VC","St. Vincent and the Grenadines",2010,16.252,17.7,71.776,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5252","VC","St. Vincent and the Grenadines",2011,15.907,17.2,71.827,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5253","VC","St. Vincent and the Grenadines",2012,15.578,16.7,71.879,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5254","VC","St. Vincent and the Grenadines",2013,15.278,16.2,71.939,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5255","VC","St. Vincent and the Grenadines",2014,15.011,15.7,72.01,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5256","VC","St. Vincent and the Grenadines",2015,14.78,15.2,72.095,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5257","VC","St. Vincent and the Grenadines",2016,14.58,14.7,72.193,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5258","VC","St. Vincent and the Grenadines",2017,14.403,14.3,72.3,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5259","VC","St. Vincent and the Grenadines",2018,14.24,13.8,72.415,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5260","VC","St. Vincent and the Grenadines",2019,14.087,13.4,72.534,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5261","VC","St. Vincent and the Grenadines",2020,NA,NA,NA,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5262","VC","St. Vincent and the Grenadines",2005,17.851,18.9,71.331,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5263","VC","St. Vincent and the Grenadines",2001,19.44,19.1,70.882,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5264","VC","St. Vincent and the Grenadines",2002,18.965,19.1,70.977,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5265","VC","St. Vincent and the Grenadines",2003,18.545,19,71.087,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5266","VC","St. Vincent and the Grenadines",2000,19.963,19.2,70.809,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5267","VC","St. Vincent and the Grenadines",2004,18.177,18.9,71.208,"VCT","Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"5268","VE","Venezuela, RB",1999,24.159,20.1,71.93,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"5269","VE","Venezuela, RB",2000,23.8,18.4,72.112,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"5270","VE","Venezuela, RB",2001,23.461,17.8,72.294,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"5271","VE","Venezuela, RB",2003,22.825,16.9,72.618,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
